Registry Name,ID,Has Block,Class
galacticraftplanets:rocket_t3,4441,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemTier3Rocket
galacticraftplanets:astro_miner,4442,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemAstroMiner
galacticraftplanets:thermal_padding,4443,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemThermalPadding
galacticraftplanets:item_basic_asteroids,4444,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemBasicAsteroids
galacticraftplanets:methane_canister_partial,4445,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemCanisterMethane
galacticraftplanets:canister_partial_lox,4446,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemCanisterLiquidOxygen
galacticraftplanets:canister_partial_ln2,4447,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemCanisterLiquidNitrogen
galacticraftplanets:atmospheric_valve,4448,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemAtmosphericValve
galacticraftplanets:heavy_nose_cone,4449,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemHeavyNoseCone
galacticraftplanets:orion_drive,4450,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemOrionDrive
galacticraftplanets:titanium_helmet,4451,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids
galacticraftplanets:titanium_chestplate,4452,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids
galacticraftplanets:titanium_leggings,4453,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids
galacticraftplanets:titanium_boots,4454,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemArmorAsteroids
galacticraftplanets:titanium_axe,4455,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemAxeAsteroids
galacticraftplanets:titanium_pickaxe,4456,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemPickaxeAsteroids
galacticraftplanets:titanium_shovel,4457,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemSpadeAsteroids
galacticraftplanets:titanium_hoe,4458,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemHoeAsteroids
galacticraftplanets:titanium_sword,4459,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemSwordAsteroids
galacticraftplanets:strange_seed,4460,false,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemStrangeSeed
galacticraftplanets:sulphuric_acid,4461,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
galacticraftplanets:bucket_sulphuric_acid,4462,false,micdoodle8.mods.galacticraft.core.items.ItemBucketGC
galacticraftplanets:venus,4463,true,micdoodle8.mods.galacticraft.planets.venus.items.ItemBlockBasicVenus
galacticraftplanets:spout,4464,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
galacticraftplanets:boss_spawner_venus,4465,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
galacticraftplanets:treasure_t3,4466,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
galacticraftplanets:web_torch,4467,true,micdoodle8.mods.galacticraft.planets.venus.items.ItemBlockTorchWeb
galacticraftplanets:geothermal_generator,4468,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
galacticraftplanets:crashed_probe,4469,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
galacticraftplanets:venus_rock_scorched,4470,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
galacticraftplanets:solar_array_module,4471,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
galacticraftplanets:solar_array_controller,4472,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
galacticraftplanets:laser_turret,4473,true,micdoodle8.mods.galacticraft.planets.asteroids.items.ItemBlockLaser
galacticraftplanets:thermal_padding_t2,4474,false,micdoodle8.mods.galacticraft.planets.venus.items.ItemThermalPaddingTier2
galacticraftplanets:basic_item_venus,4475,false,micdoodle8.mods.galacticraft.planets.venus.items.ItemBasicVenus
galacticraftplanets:volcanic_pickaxe,4476,false,micdoodle8.mods.galacticraft.planets.venus.items.ItemVolcanicPickaxe
galacticraftplanets:key_t3,4477,false,micdoodle8.mods.galacticraft.planets.venus.items.ItemKeyVenus
galacticraftplanets:atomic_battery,4478,false,micdoodle8.mods.galacticraft.planets.venus.items.ItemBatteryAtomic
extraplanets:mercury,4479,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockMercury
extraplanets:mercury_gravel,4480,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:mercury_spawner,4481,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t4,4482,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:ceres,4483,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockCeres
extraplanets:ceres_gravel,4484,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:jupiter,4485,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockJupiter
extraplanets:jupiter_gravel,4486,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:jupiter_spawner,4487,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t5,4488,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:volcanic_rock,4489,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ash_rock,4490,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:orange_sand,4491,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:orange_sandstone,4492,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:saturn,4493,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockSaturn
extraplanets:saturn_gravel,4494,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:saturn_spawner,4495,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t6,4496,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:uranus,4497,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockUranus
extraplanets:uranus_spawner,4498,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t7,4499,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:dense_ice,4500,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:neptune,4501,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockNeptune
extraplanets:neptune_spawner,4502,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t8,4503,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:frozen_nitrogen,4504,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:pluto,4505,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockPluto
extraplanets:pluto_spawner,4506,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t9,4507,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:pluto_gravel,4508,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:eris,4509,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockEris
extraplanets:eris_spawner,4510,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:treasure_chest_t10,4511,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:eris_gravel,4512,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b,4513,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockKepler22b
extraplanets:kepler22b_grass,4514,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_blue_grass,4515,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_purple_grass,4516,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_red_grass,4517,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_yellow_grass,4518,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_infected_grass,4519,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_flowers,4520,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bTallGrass
extraplanets:red_sand,4521,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:red_sandstone,4522,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:europa,4523,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockEuropa
extraplanets:europa_gravel,4524,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:io,4525,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockIo
extraplanets:io_gravel,4526,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:deimos,4527,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockDeimos
extraplanets:deimos_gravel,4528,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:phobos,4529,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockPhobos
extraplanets:phobos_gravel,4530,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:triton,4531,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockTriton
extraplanets:triton_gravel,4532,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:callisto,4533,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockCallisto
extraplanets:callisto_gravel,4534,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ganymede,4535,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockGanymede
extraplanets:ganymede_gravel,4536,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:rhea,4537,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockRhea
extraplanets:rhea_gravel,4538,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:titan,4539,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockTitan
extraplanets:titan_gravel,4540,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:oberon,4541,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockOberon
extraplanets:oberon_gravel,4542,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:titania,4543,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockTitania
extraplanets:titania_gravel,4544,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:iapetus,4545,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.ItemBlockIapetus
extraplanets:iapetus_gravel,4546,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:fossil,4547,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:nuclear_bomb,4548,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:fire_bomb,4549,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ore_lead,4550,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:potash,4551,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:advanced_launch_pad,4552,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockCustomLandingPad
extraplanets:advanced_launch_pad_full,4553,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:block_multi,4554,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockDummy
extraplanets:decorative_blocks,4555,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockDecorativeBlocks
extraplanets:decorative_blocks2,4556,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockDecorativeBlocks2
extraplanets:candy_blocks,4557,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockCandyBlocks
extraplanets:candy_blocks_horizontal,4558,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockCandyBlocksHorizontal
extraplanets:cake_blocks,4559,true,com.mjr.extraplanets.itemBlocks.blocks.ItemBlockCakeBlocks
extraplanets:white_sugar_cane,4560,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_decontamination_unit_fake_block,4561,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:diamond_grit,4562,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:gold_grit,4563,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:coal_grit,4564,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:iron_grit,4565,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:emerald_grit,4566,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:mercury_stairs_surface,4567,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:mercury_stairs_sub_surface,4568,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:mercury_stairs_stone,4569,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:mercury_stairs_stone_bricks,4570,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ceres_stairs_surface,4571,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ceres_stairs_sub_surface,4572,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ceres_stairs_stone,4573,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:ceres_stairs_stone_bricks,4574,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:jupiter_stairs_surface,4575,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:jupiter_stairs_sub_surface,4576,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:jupiter_stairs_stone,4577,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:jupiter_stairs_stone_bricks,4578,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:saturn_stairs_surface,4579,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:saturn_stairs_sub_surface,4580,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:saturn_stairs_stone,4581,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:saturn_stairs_stone_bricks,4582,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:uranus_stairs_surface,4583,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:uranus_stairs_sub_surface,4584,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:uranus_stairs_stone,4585,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:uranus_stairs_stone_bricks,4586,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:neptune_stairs_surface,4587,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:neptune_stairs_sub_surface,4588,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:neptune_stairs_stone,4589,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:neptune_stairs_stone_bricks,4590,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:pluto_stairs_surface,4591,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:pluto_stairs_sub_surface,4592,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:pluto_stairs_stone,4593,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:pluto_stairs_stone_bricks,4594,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:eris_stairs_surface,4595,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:eris_stairs_sub_surface,4596,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:eris_stairs_stone,4597,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:eris_stairs_stone_bricks,4598,true,com.mjr.mjrlegendslib.itemBlock.ItemBlockDefault
extraplanets:kepler22b_maple_logs,4599,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bMapleLog
extraplanets:kepler22b_maple_logs2,4600,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bMapleLog2
extraplanets:kepler22b_maple_saplings,4601,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bMapleSapling
extraplanets:kepler22b_new_maple_leaves,4602,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bMapleLeaf
extraplanets:kepler22b_new_maple_leaves_2,4603,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bMapleLeaf2
extraplanets:kepler22b_planks,4604,true,com.mjr.extraplanets.itemBlocks.planetAndMoons.Kepler22b.ItemBlockKepler22bPlanks
extraplanets:advanced_refinery,4605,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:ultimate_refinery,4606,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:solar,4607,true,com.mjr.extraplanets.itemBlocks.machines.ItemBlockSolar
extraplanets:advanced_oxygen_compressor,4608,true,com.mjr.extraplanets.itemBlocks.machines.ItemBlockAdvancedOxygenCompressor
extraplanets:ultimate_oxygen_compressor,4609,true,com.mjr.extraplanets.itemBlocks.machines.ItemBlockUltimateOxygenCompressor
extraplanets:basic_decrystallizer,4610,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_crystallizer,4611,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_smasher,4612,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_chemical_injector,4613,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_solar_evaporation_chamber,4614,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_purifier,4615,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_decontamination_unit,4616,true,com.mjr.extraplanets.itemBlocks.machines.ItemBlockBasicDecontaminationUnit
extraplanets:advanced_fuel_loader,4617,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:ultimate_fuel_loader,4618,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:basic_densifier,4619,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:vehicle_charger,4620,true,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc
extraplanets:glowstone,4621,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:magma,4622,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:nitrogen,4623,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:frozen_water,4624,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:salt,4625,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:radioactive_water,4626,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:clean_water,4627,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:infected_water,4628,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:methane,4629,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:nitrogen_ice,4630,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:liquid_hydrocarbon,4631,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:liquid_chocolate,4632,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:liquid_caramel,4633,true,micdoodle8.mods.galacticraft.core.items.ItemBlockGC
extraplanets:mercury_pickaxe,4634,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:mercury_axe,4635,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:mercury_hoe,4636,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:mercury_shovel,4637,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:mercury_sword,4638,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:carbon_pickaxe,4639,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:carbon_axe,4640,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:carbon_hoe,4641,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:carbon_shovel,4642,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:carbon_sword,4643,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:uranium_pickaxe,4644,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:uranium_axe,4645,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:uranium_hoe,4646,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:uranium_shovel,4647,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:uranium_sword,4648,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:palladium_pickaxe,4649,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:palladium_axe,4650,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:palladium_hoe,4651,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:palladium_shovel,4652,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:palladium_sword,4653,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:red_gem_pickaxe,4654,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:red_gem_axe,4655,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:red_gem_hoe,4656,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:red_gem_shovel,4657,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:red_gem_sword,4658,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:magnesium_pickaxe,4659,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:magnesium_axe,4660,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:magnesium_hoe,4661,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:magnesium_shovel,4662,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:magnesium_sword,4663,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:crystal_pickaxe,4664,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:crystal_axe,4665,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:crystal_hoe,4666,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:crystal_shovel,4667,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:crystal_sword,4668,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:white_gem_pickaxe,4669,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:white_gem_axe,4670,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:white_gem_hoe,4671,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:white_gem_shovel,4672,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:white_gem_sword,4673,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:blue_gem_pickaxe,4674,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:blue_gem_axe,4675,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:blue_gem_hoe,4676,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:blue_gem_shovel,4677,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:blue_gem_sword,4678,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:zinc_pickaxe,4679,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:zinc_axe,4680,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:zinc_hoe,4681,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:zinc_shovel,4682,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:zinc_sword,4683,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:tungsten_pickaxe,4684,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:tungsten_axe,4685,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:tungsten_hoe,4686,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:tungsten_shovel,4687,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:tungsten_sword,4688,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:blue_diamond_pickaxe,4689,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:blue_diamond_axe,4690,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:blue_diamond_hoe,4691,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:blue_diamond_shovel,4692,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:blue_diamond_sword,4693,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:red_diamond_pickaxe,4694,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:red_diamond_axe,4695,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:red_diamond_hoe,4696,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:red_diamond_shovel,4697,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:red_diamond_sword,4698,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:purple_diamond_pickaxe,4699,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:purple_diamond_axe,4700,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:purple_diamond_hoe,4701,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:purple_diamond_shovel,4702,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:purple_diamond_sword,4703,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:yellow_diamond_pickaxe,4704,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:yellow_diamond_axe,4705,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:yellow_diamond_hoe,4706,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:yellow_diamond_shovel,4707,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:yellow_diamond_sword,4708,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:green_diamond_pickaxe,4709,false,com.mjr.mjrlegendslib.item.BasicPickaxe
extraplanets:green_diamond_axe,4710,false,com.mjr.mjrlegendslib.item.BasicAxe
extraplanets:green_diamond_hoe,4711,false,com.mjr.mjrlegendslib.item.BasicHoe
extraplanets:green_diamond_shovel,4712,false,com.mjr.mjrlegendslib.item.BasicShovel
extraplanets:green_diamond_sword,4713,false,com.mjr.mjrlegendslib.item.BasicSword
extraplanets:mercury_helmet,4714,false,com.mjr.extraplanets.items.armor.MercuryArmor
